id,title,city,company,company_id,experience,employment,schedule,salary_from,salary_to,currency,skills,requirement,responsibility,url,published_at
131107282,Программист 1С,Астана,Сеть магазинов цифровой и бытовой техники ДНС КАЗАХСТАН,5240131,От 1 года до 3 лет,Полная занятость,Полный день,470000,670000,KZT,1С программирование,Опыт программирования на 1С от 6 месяцев. Понимание принципов работы управляемого приложения и знание языка запросов 1С.,"1С:Предприятие 8.3.21.x"" и выше. Мобильная платформа 1С. Система обмена сообщениями Apache Kafka.",https://hh.ru/vacancy/131107282,2026-03-23T16:52:28+0300
129519536,Программист 1С,Астана,Арида-Софт,3495832,От 1 года до 3 лет,Полная занятость,Удаленная работа,496838,831433,KZT,"адаптивность, командность, Ориентация на результат, Ответственность, Аналитическое мышление, Целеустремленность, 1С программирование, 1С: Бухгалтерия, программирование",опыт конфигурирования на платформе «1С:Предприятие» 8 не менее 1 года. - желание решать сложные задачи. - быть уверенным пользователем компьютера. -,"разработка обменов с web-сервисами, сайтами, разработка мобильных приложений на 1С. -интеграция программных продуктов 1С с другими информационными...",https://hh.ru/vacancy/129519536,2026-03-17T09:40:21+0300
129786436,Инженер инфраструктуры IOT / DevOps инженер,Астана,"ASTEL, АО",245246,От 3 до 6 лет,Полная занятость,Полный день,,,,,"Взаимодействие с командами разработки и инженерами. Высшее техническое образование. Опыт работы от 3 лет на схожей позиции (системный администратор, инженер...","Администрирование серверной инфраструктуры IoT. Поддержка и развитие сетевой инфраструктуры. Мониторинг, диагностика и устранение сбоев. Обеспечение бесперебойной работы сервисов.",https://hh.ru/vacancy/129786436,2026-04-11T10:08:34+0300
131745356,DevOps-инженер,Астана,Wiren Board,1995794,От 3 до 6 лет,Полная занятость,Удаленная работа,989000,1977000,KZT,"Linux, Jenkins, Docker","Делаем железки для автоматизации (сами разрабатываем, производим, продаем, поддерживаем). В наличии - активности на любой вкус: от Linux kernel до web.","Развивать и поддерживать инфраструктуру web-продуктов (деплой, миграции) и офиса (мониторинги, сеть). Задачки - разные (от ""написать пайплайн в jenkins"" до...",https://hh.ru/vacancy/131745356,2026-04-10T14:41:40+0300
131805245,Technical Support Engineer,Астана,IT Холдинг Kazdream,10438633,От 3 до 6 лет,Полная занятость,Полный день,,,,"Linux, SQL, PostgreSQL, Docker, Техническая поддержка, ELK, Prometheus, Grafana, Zabbix, Postman, REST API, SOAP, Интеграционное тестирование, Регрессионное тестирование, Нагрузочное тестирование, Функциональное тестирование, Kubernetes, Apache Kafka, Windows Server",Умение вести расследование сложных проблем. Опыт взаимодействия с DevOps/QA для эскалации и глубокого анализа проблем. Опыт в тестировании soap...,"Решение наиболее сложных технических инцидентов, требующих глубокого анализа. Анализ логов, выполнение диагностики, реконструкция ошибки. Подготовка обходных решений. Настройка интеграций, сложных...",https://hh.ru/vacancy/131805245,2026-04-03T09:00:13+0300
131668413,Инженер инфраструктуры / DevOps,Астана,IT Холдинг Kazdream,10438633,От 3 до 6 лет,Полная занятость,Полный день,,,,,Опыт работы от 3 лет в инфраструктуре / DevOps / системном администрировании. Linux и сети: Опыт администрирования Linux. Навыки troubleshooting (диагностика и...,"Поддержка и развитие текущей инфраструктуры. Участие во внедрении новых инструментов и подходов. Траблшутинг: поиск, анализ и устранение инцидентов.",https://hh.ru/vacancy/131668413,2026-03-30T14:32:50+0300
131623618,Junior+ DevOps Engineer (Embedded Systems / Linux),Астана,Ghalam,1011126,От 1 года до 3 лет,Полная занятость,Полный день,,,,"CMake, Docker, GitHub, GitLab CI, Nexus, Jenkins, Ansible, Terraform, CI/CD","Любая CI/CD система: GitHub Actions / GitLab CI / Jenkins и т. п. Docker/Podman, базовые контейнеры для сборки.","Поддерживать и улучшать CI-пайплайны: сборка, запуск тестов, упаковка артефактов. Делать сборки воспроизводимыми: фиксировать версии зависимостей, документировать шаги, уменьшать “works...",https://hh.ru/vacancy/131623618,2026-03-27T17:13:14+0300
131565331,Middle DevOps Engineer,Астана,BTS Digital,3912449,От 3 до 6 лет,Полная занятость,Полный день,,,,"Docker, Linux, Администрирование серверов Linux, RabbitMQ, Zabbix","Опыт работы от 3 лет в роли DevOps / System Engineer. Уверенное администрирование Linux. Практический опыт с IaC (Terraform, Ansible).","Администрирование серверов на базе Linux. Работа с виртуализацией (libvirt / libvirtd). Управление дисковыми системами (LVM, RAID). Настройка и сопровождение CI/CD...",https://hh.ru/vacancy/131565331,2026-03-26T10:21:00+0300
131425730,Middle QA Engineer,Астана,Dreamlab Technologies Ltd,9108043,От 1 года до 3 лет,Полная занятость,Полный день,200000,400000,KZT,"API, Git, SQL, Figma, CI/CD, QA","Уверенное использование Linux. Опыт нагрузочного тестирования. Знания в автоматизации тестов. Понимание DevOps-процессов, мониторинга (Kibana, Grafana, Sentry). Понимание контейнеризации и...","Разрабатывать тест-кейсы и сценарии тестирования. Тестировать API (Postman, Swagger, Insomnia) в перспективе - Автоматизация тестирования. Участвовать в опытной эксплуатации, готовить...",https://hh.ru/vacancy/131425730,2026-03-20T15:49:08+0300
126527842,Главный инженер IoT,Астана,"ASTEL, АО",245246,От 3 до 6 лет,Полная занятость,Полный день,,,,,"Высшее техническое образование в телеком/IT. Опыт работы на позиции ведущего инженера, технического лидера или заместителя руководителя от 3 лет.","Руководство эксплуатацией IoT-сервисов (LoRaWAN) по РК. Участие в архитектурных и инженерных решениях. Мониторинг и устранение инцидентов, обеспечение SLA.",https://hh.ru/vacancy/126527842,2026-04-13T08:42:35+0300
131775962,Инженер технической поддержки,Астана,Hoteza,10164880,От 1 года до 3 лет,Полная занятость,Удаленная работа,,,,"Troubleshooting, Сетевые технологии, Грамотная речь, Деловая коммуникация, Администрирование серверов Linux, Cisco, Деловая переписка, Техническая поддержка, Helpdesk","Релевантный опыт работы не менее 1 года, опыт работы на helpdesk. Знание Linux на уровне уверенного пользователя и выше.","Оказание удалённой технической поддержки клиентам (крупные международные гостиничные сети) по всему миру: интерактивное ТВ, системы доступа в интернет, авторизация, мобильные...",https://hh.ru/vacancy/131775962,2026-04-02T11:47:32+0300
131635543,"Service Desk Engineer (Jira, Confluence, GitLab, Google Workspace)",Астана,QIC,12231807,От 3 до 6 лет,Полная занятость,Удаленная работа,,,,"Atlassian Jira, Atlassian Confluence, Gitlab","Basic understanding of IT infrastructure (networks, servers, cloud). Experience with Atlassian tools and Git-based platforms. Experience with Jira Service...","Provide 2-3rd line support across Jira, Confluence, GitLab, Google Workspace, Slack. Manage access requests and user permissions in...",https://hh.ru/vacancy/131635543,2026-03-29T10:38:20+0300
132064739,Системный администратор в отдел техподдержки,Астана,Smart Commerce Kazakhstan,12554631,От 1 года до 3 лет,Полная занятость,Полный день,300000,,KZT,,"Опыт системного администратора от 2–3 лет. Отличное знание Windows на уровне «я могу почти всё» + локальные сети, в...","Администрирование Windows-станций (Windows 10/11 + иногда Server) в основном POS-моноблоки, как с нуля так и с образа.",https://hh.ru/vacancy/132064739,2026-04-13T09:56:38+0300
131403553,Сетевой администратор,Астана,SMARTAPPS,1882686,От 3 до 6 лет,Полная занятость,Полный день,,,,"LAN, Networking, Администрирование сетевого оборудования, CCNA, VPN, CCNP, TCP/IP, BGP, Linux, Cisco",Твердые знания сетевых технологий не ниже уровня CCNA. Опыт поиска и устранения неисправностей сетевого оборудования. Знание принципов межсетевого экранирования сетей...,"Администрирование сетевого оборудования Cisco, Fortinet, Mikrotik, Ubiquiti. Установка, настройка и сопровождение оборудования сети передачи данных на площадках партнеров и заказчиков.",https://hh.ru/vacancy/131403553,2026-04-13T09:04:02+0300
132056864,Сетевой инженер направления Routing & Switching,Астана,Winncom Technologies/Уиннком Технолоджис,3932447,От 3 до 6 лет,Полная занятость,Полный день,,,,"CCNP, CCIE, Cisco, Pre-sale задачи, HLD/LLD, Разработка технической документации",Образование: высшее техническое. Опыт работы по направлению: не менее трех лет. Английский язык на уровне свободного (без словаря) чтения технической...,Pre-sale задачи: Участие в переговорах с техническими специалистами заказчиков. Подготовка и проведение презентаций решений и продуктов. Составление технических спецификаций...,https://hh.ru/vacancy/132056864,2026-04-13T07:29:53+0300
131553632,Управляющий салоном красоты,Астана,САДИБЕКОВА Д.М.,9096539,От 1 года до 3 лет,Полная занятость,Полный день,350000,460000,KZT,"Поиск и привлечение клиентов, Управленческая отчетность, Оперативное планирование, Мотивация персонала, Анализ продаж, Стратегическое мышление, Бизнес-планирование, Финансовая отчетность, Управление отношениями с клиентами, Активные продажи, Обучение персонала, Навыки продаж, Управление командой, Управление бизнес процессами, Управление процессами, Управление эффективностью, Лидерство, Составление отчетности",Опыт работы управляющей в салоне красоты ОБЯЗАТЕЛЕН. Сильные лидерские качества. Ответственность и системность. Умение работать с людьми и выстраивать процессы.,"Полное управление салоном (операционка). Контроль работы мастеров и администраторов. Обеспечение высокого уровня сервиса. Контроль записи, загрузки и выручки.",https://hh.ru/vacancy/131553632,2026-04-12T18:54:21+0300
131992043,HR-менеджер,Астана,ИП GCO GROUP,12455982,От 1 года до 3 лет,Полная занятость,Полный день,350000,450000,KZT,,Опыт в HR от 2 лет. Навык оценки кандидатов и интервью по компетенциям. Системное мышление и инициативность. Умение выстраивать процессы...,"Ваша зона влияния. — Полный цикл подбора персонала. (мастера, администраторы, управляющие). — Построение системы адаптации сотрудников. — Развитие и обучение команды. —",https://hh.ru/vacancy/131992043,2026-04-12T14:23:34+0300
131872247,Системный администратор,Астана,Группа компаний SILLAN,1136228,От 1 года до 3 лет,Полная занятость,Полный день,400000,500000,KZT,"Настройка сетевых подключений, Обеспечение антивирусной защиты, Удаленное администрирование, Сборка ПК, Техническая поддержка пользователей, Администрирование серверов Windows, Администрирование серверов, Резервное копирование, Администрирование сетевого оборудования","Опыт работы системным администратором от 1 года. Знание Windows Server, Active Directory. Опыт администрирования 1С и Bitrix24 (настройка...","Администрирование серверов, сетевого оборудования и рабочих станций. Управление учетными записями (Active Directory, 1С, Bitrix24). Техническая поддержка сотрудников.",https://hh.ru/vacancy/131872247,2026-04-12T13:37:29+0300
132049437,IT-специалист (Junior / System Administrator),Астана,Bilim Land (Bilim Group),5415154,Нет опыта,Полная занятость,Полный день,350000,,KZT,"Техническое обслуживание, Администрирование сетевого оборудования, Установка ПО","Понимание устройства ПК и основ сетей (IP, DNS, шлюз). Практические навыки работы с железом (сборка ПК, кабели, монтаж).","Организация рабочих мест: сборка, установка и настройка ПК, ноутбуков и периферии. ИТ-логистика: перемещение и доставка оборудования по городу.",https://hh.ru/vacancy/132049437,2026-04-12T13:06:27+0300
131813062,Администратор магазина красок,Астана,SAMRUK Trade,3943302,От 3 до 6 лет,Полная занятость,Полный день,350000,400000,KZT,"Работа в команде, Организаторские навыки, Грамотная речь, Управление персоналом, Обучение персонала, Управление конфликтами","Опыт в продажах / административной должности / ритейле. Навыки управления людьми и процессами. Ответственность, системность, организованность. Владение 1С, знание CRM (будет...","Управление персоналом салона: адаптация, контроль, развитие. Выполнение и контроль продаж, ведение CRM. Работа с входящими и исходящими звонками (в т...",https://hh.ru/vacancy/131813062,2026-04-12T11:33:55+0300
131622932,Офис-менеджер,Астана,Jana Men,11659708,От 1 года до 3 лет,Полная занятость,Полный день,250000,300000,KZT,,Опыт работы офис-менеджером или администратором от 1 года. Высокая организованность и ответственность. Внимательность к деталям. Грамотная устная и письменная...,"Организацию бесперебойной работы офиса. Ведение документооборота и контроль внутренних процессов. Координацию встреч, переговоров и внутренних мероприятий. Взаимодействие с подрядчиками, поставщиками...",https://hh.ru/vacancy/131622932,2026-04-11T17:00:37+0300
131351487,Специалист технической поддержки в компанию по IT-обслуживанию в Казахстане,Астана,IT Support Group,733972,От 3 до 6 лет,Полная занятость,Полный день,400000,,KZT,"Настройка ПО, Техническая поддержка пользователей, Техническое обслуживание оборудования, Help Desk",Опыт работы системным администратором от 3 лет. Опыт в технической поддержке и администрировании. Навыки систематизации процессов и ведения отчетности.,Навести порядок в текущей ИТ-инфраструктуре клиента (закрытие незавершённых задач): Инвентаризация оборудования. Формирование матрицы доступов. Отчётность по СКУД.,https://hh.ru/vacancy/131351487,2026-04-11T15:56:49+0300
131787865,Сетевой инженер,Астана,Государственная техническая служба,630737,От 1 года до 3 лет,Полная занятость,Полный день,300000,400000,KZT,"TCP/IP, Cisco, Juniper, Huawei",Знание основ сетевых технологий. Знание основ информационной безопасности. Знание основ современных веб-технологий. Навыки анализа сетевого трафика. Знание принципов работы...,,https://hh.ru/vacancy/131787865,2026-04-11T14:46:55+0300
129871886,Системный администратор,Астана,Documentolog,556447,От 1 года до 3 лет,Полная занятость,Полный день,,,,"Linux, Bash, PostgreSQL, Администрирование серверов Linux, Apache, TCP/IP, Nginx, Docker, OSI, OpenVPN, IPSec, RAID, PHP, Ubuntu, CentOS","1. Сетевые технологии и хранилища (Network). - Глубокое понимание модели OSI: - Опыт работы с RAID-массивами: RAID 0, 1, 5, 10. - (",Обеспечение бесперебойной работы систем Documentolog. - Поддержание в актуальном и работоспособном состоянии информационных активов. - Мониторинг серверов в облаке. - Администрирование firewall: - Настройка...,https://hh.ru/vacancy/129871886,2026-04-11T13:02:30+0300
131949772,Офис-менеджер/Помощник бухгалтера,Астана,PANAMA DIGITAL COMPANY,1558885,От 3 до 6 лет,Полная занятость,Полный день,350000,500000,KZT,"Документооборот, Оформление приема на работу, Хранение документов, Первичная бухгалтерская документация, Оформление личных дел, Учет отпусков, Оформление увольнений, Обеспечение жизнедеятельности офиса, Организация корпоративных мероприятий, Найм персонала",Опыт работы офис-менеджером или администратором от 3 лет — желательно в IT или B2B-компании. Уверенный и актуальный...,"Ведение внутреннего документооборота: приказы, решения, доверенности. Контроль операционных услуг: аренда, интернет, телефония. Закуп и учёт оборудования, мебели, канцелярии и расходников.",https://hh.ru/vacancy/131949772,2026-04-11T12:26:47+0300
131602918,Руководитель SPA-салона,Астана,Life Fitness Astana,1607978,От 3 до 6 лет,Полная занятость,Полный день,700000,,KZT,,Опыт управления салоном красоты / SPA / wellness от 2–3 лет. Сильные управленческие навыки. Опыт формирования и удержания команды.,"Полное операционное управление салоном. Организация и контроль ежедневной работы команды (мастера, администраторы, сервис). Подбор, адаптация и обучение персонала.",https://hh.ru/vacancy/131602918,2026-04-11T10:40:03+0300
131771465,HR-менеджер (в клинику),Астана,САПФИР ДЕНТ,5796341,От 1 года до 3 лет,Полная занятость,Полный день,300000,500000,KZT,"Подбор персонала, Обучение персонала, Система мотивации персонала, Анализ обратной связи",Опыт работы HR-менеджером (желательно в медицине или сфере услуг). Понимание процессов подбора и адаптации персонала. Навыки проведения интервью и...,"Полный цикл подбора персонала (администраторы, колл-центр, врачи, ассистенты). Размещение вакансий и работа с откликами. Проведение собеседований и оценка кандидатов.",https://hh.ru/vacancy/131771465,2026-04-11T10:35:54+0300
131918549,Управляющий магазином (Администратор),Астана,"Дария-2012 (Диона, ТМ)",1442743,От 1 года до 3 лет,Полная занятость,Гибкий график,250000,400000,KZT,"Организаторские навыки, Обучение персонала, Руководство коллективом, Розничная торговля, Проведение ревизий, Способность обучать других, Деловая коммуникация, 1С",У вас есть опыт и желание управлять торговой точкой и командой. Обязательное владение 1С на среднем уровне.,"Знаете, как повышать продажи, улучшать сервис и создавать команду мечты. ВАША ЗОНА ВОЗДЕЙСТВИЯ: Управление командой (постановка задач, развитие, мотивация, контроль...",https://hh.ru/vacancy/131918549,2026-04-10T14:27:12+0300
132022038,Системный администратор,Астана,ТОРГОВЫЙ ДОМ ROKOS,11580442,От 1 года до 3 лет,Полная занятость,Полный день,280000,,KZT,,Опыт работы с аналогичным функционалом от 1 года. Умение корректно доносить информацию до пользователей.,"Обеспечение стабильной работы компьютеров и сети. Установка и настройка программ, поддержка пользователей. Устранение технических неполадок. Резервное копирование данных.",https://hh.ru/vacancy/132022038,2026-04-10T12:30:01+0300
131988884,Системный администратор,Астана,СМЭУ Астана,963636,От 1 года до 3 лет,Полная занятость,Полный день,350000,,KZT,"Администрирование серверов Windows, Администрирование сетевого оборудования, Настройка сетевых подключений, Windows Server 2003, Информационная безопасность","Основы методов защиты информации. Опыт подбора комплектующих для компьютеров и периферии, в зависимости от поставленных задач. Основы администрирование служб Active...","Настройка и администрирование персональных компьютеров, периферийных устройств, серверов, коммутирующих устройств; Инсталляция, настройка и обновление операционных систем и прочего ПО.",https://hh.ru/vacancy/131988884,2026-04-09T13:20:56+0300
131975818,"Системный администратор (HelpDesk, техподдержка 1-й линии)",Астана,Альфа-КТ,924418,От 1 года до 3 лет,Полная занятость,Полный день,,400000,KZT,"Настройка ПК, Администрирование сетевого оборудования, Техническая поддержка, Работа с оргтехникой","Умение вежливо, спокойно коммуницировать с пользователями и смежными подразделениями. - Умение вести документацию, самостоятельность и ответственность. - Навыки администрирование операционных систем Windows...",Управление базами данных MS SQL и PostgreSQL. - Администрирование локальной инсталляции Bitrix24. Чем предстоит заниматься: - Взаимодействие с пользователями 1-ая...,https://hh.ru/vacancy/131975818,2026-04-09T09:31:38+0300
131946096,Администратор,Астана,Астанинская любительская хоккейная лига,9673334,От 1 года до 3 лет,Полная занятость,Удаленная работа,250000,250000,KZT,"Работа с людьми, Уверенный пользователь ПК, Документооборот, Консультирование клиентов, Деловая переписка, Грамотная речь, Материальная ответственность, Административная поддержка руководителя","Самостоятельность, креативность. Опыт работы с мессенджерами и соцсетями. Стрессоустойчивость (много вопросов от родителей, работа с людьми!). Аккуратность, ответственность, системность.","Ответы клиентам в WhatsApp, Instagram, Telegram. Приём и сопровождение новых клиентов. Оформление детей в секции. Работа на портале.",https://hh.ru/vacancy/131946096,2026-04-08T11:23:30+0300
131935609,Помощник системного администратора,Астана,KenKost,1477173,От 1 года до 3 лет,Полная занятость,Полный день,150000,,KZT,"Настройка ПК, Техническая поддержка пользователей, Организация работы сотрудников","Опыт работы системным администратором от 1–2 лет. Знание ОС Windows. Понимание сетей (TCP/IP, маршрутизация, роутеры). Опыт работы с...",Участие в администрировании серверов под руководством системного администратора. Выполнение базовых задач по управлению пользователями и доступами. Проведение профилактических и регламентных...,https://hh.ru/vacancy/131935609,2026-04-08T07:53:41+0300
131926793,Администратор-менеджер студии,Астана,Винокурова Е.А,5562751,От 1 года до 3 лет,Полная занятость,Сменный график,350000,550000,KZT,,"9 лет на рынке, тысячи клиентов, высокий поток и сильная репутация. С опытом в продажах / бьюти / работе с клиентами.",NewBody.kz — студия коррекции фигуры 1 в своём сегменте. Не просто “сидеть на ресепшене”. Встречать клиентов и создавать сервис высокого уровня.,https://hh.ru/vacancy/131926793,2026-04-07T17:11:00+0300
131913413,Специалист по Технической поддержке хостинга,Астана,Интернет-Хостинг Центр,643741,От 1 года до 3 лет,Полная занятость,Удаленная работа,,70000,RUR,"Грамотная речь, Работа в команде, FTP, Настройка DNS, Linux",Опыт работы в сфере хостинга — от года или в смежной области. Опыт работы с панелями управления ISPManager/cPanel и им...,"Общение с клиентами с помощью HelpDesk, LiveChat и VoIP. Решение проблем уровня Level-1. Сотрудничество с отделом системных администраторов.",https://hh.ru/vacancy/131913413,2026-04-07T13:12:24+0300
131324901,Системный инженер (junior),Астана,Центр анализа и расследования кибер атак,2540945,От 1 года до 3 лет,Полная занятость,Полный день,,,,"Администрирование сетевого оборудования, Администрирование серверов, Linux, Администрирование серверов Linux, Администрирование серверов Windows, Выездное обслуживание, Настройка сетевых подключений","Техническое образование (информатика, телеком, кибербезопасность). Опыт работы системным администратором от 1-го года. Опыт сопровождения инфраструктуры 24/7, работа с...","Администрирование и поддержка ИТ инфраструктуры - серверы, виртуализация, сетевое оборудование, мониторинг серверов, каналов. Работа с Ansible / Terraform / GitLab CI/CD.",https://hh.ru/vacancy/131324901,2026-04-07T10:24:37+0300
131852080,Key Account Manager,Астана,KazGer,5230060,От 3 до 6 лет,Полная занятость,Полный день,,,,,Опыт работы Key Account Manager или менеджером по работе с сетями в сухих строительных смесях или строительных материалах.,"Работа с ключевыми клиентами — крупные DIY-сети и федеральные ритейлеры. Ведение и развитие контрактов с сетями (переговоры, условия, ассортимент).",https://hh.ru/vacancy/131852080,2026-04-06T09:03:39+0300
131279708,Системный администратор,Астана,WSE,3887076,От 1 года до 3 лет,Полная занятость,Полный день,400000,,KZT,"Администрирование сетевого оборудования, Linux, Windows Server, Active Directory, Fortinet, Zabbix, Grafana, Proxmox, DHCP, DNS, MS Exchange, VMware, TCP/IP, Ремонт ПК, MikroTik, SIP-телефония, GPO, VPN, Terminal Server, RDP, IPS, WSUS, LAN, FIrewall, Локальные сети, Работа с локальными сетями, Сетевые протоколы","Высшее техническое образование. Опыт администрирования, понимание ролей и функционала Active Directory. Опыт администрирования основных сервисов доменной инфраструктуры (ADDS, DNS, DHCP...","Установка и настройка ПО на рабочих станциях Windows и Linux (Debian, CentOS, Ubuntu). Установка и настройка ПО для Windows Server...",https://hh.ru/vacancy/131279708,2026-04-06T08:27:55+0300
131836649,Помощник системного администратора,Астана,MECHANIC,6135207,От 1 года до 3 лет,Полная занятость,Полный день,200000,200000,KZT,"Настройка сетевого оборудования, Настройка ПО",Практические навыки в IT. Навык работы с клиентами B to B.,"Компания занимается обслуживанием компьютеров, принтеров и сетевого оборудования предприятий. Установка и обновление прикладного ПО. Настройка роутера, сети. Установка принтеров, МФУ.",https://hh.ru/vacancy/131836649,2026-04-04T16:13:04+0300
127271541,Системный/сетевой администратор,Астана,«Научно-Исследовательская Лаборатория «Гамма Технологии»,38312,От 1 года до 3 лет,Полная занятость,Полный день,,,,,Наличие высшего или среднее-специального технического образования. Практический опыт построения и администрирования сети. Знание принцип работы служб передачи данных (TCP...,,https://hh.ru/vacancy/127271541,2026-04-04T07:08:54+0300
131824525,Desktop Administrator/Application Support Manager,Астана,Astana International Financial Centre Authority,10317975,От 1 года до 3 лет,Полная занятость,Полный день,,,,,"...operations, application support, or desktop/ system administration. Strong experience in incident and problem management, system administration, and service delivery.","Provide first-line and selected second-line technical support via phone, chat, remote tools, and in person. Deliver full user...",https://hh.ru/vacancy/131824525,2026-04-03T15:31:22+0300
131819400,Системный администратор,Астана,Европа тускагаздар,4335660,От 1 года до 3 лет,Полная занятость,Полный день,400000,500000,KZT,,Опыт работы системным администратором от 2-3 лет. Уверенные навыки настройки MikroTik и бесшовного Wi-Fi (Aruba/UniFi).,"Техническая поддержка: Оперативное решение проблем пользователей на месте и удаленно. Сетевая инфраструктура: Поддержка сети на базе MikroTik, управление бесшовным Wi...",https://hh.ru/vacancy/131819400,2026-04-03T13:44:20+0300
131791805,Администратор стоматологической клиники,Астана,Ак Дерма,11793978,От 1 года до 3 лет,Полная занятость,Гибкий график,250000,650000,KZT,"Деловая переписка, Деловое общение, Ориентация на клиента, Прямые продажи, Ведение документации","Опыт 1–3 года: админка / сервис / продажи / call-центр. Уверенный Excel или Google Sheets. MacDent — плюс (если нет — обучим, если...","Встречать пациентов, вести запись, поддерживать высокий сервис на ресепшене. Следить за расписанием (без накладок и “провалов”). Документы/подписи/оплаты/закрытие...",https://hh.ru/vacancy/131791805,2026-04-02T16:02:41+0300
130931860,Системный администратор,Астана,Мокеева В. О.,3851559,От 1 года до 3 лет,Полная занятость,Полный день,500000,,KZT,"Информационные технологии, Администрирование серверов Windows, Информационная безопасность, Технические системы и средства безопасности, Системы видеонаблюдения, Умение работать в коллективе, Linux, Zabbix, RDP, SSH, DHCP","Опыт работы от 1-3 лет. Навыки настройки и технической поддержки компьютеров и оргтехники. Знание Windows, Linux OS.","Поддерживать и администрировать информационные системы, серверы и сетевую инфраструктуру. Обеспечивать бесперебойную работу офисной техники и рабочих мест сотрудников.",https://hh.ru/vacancy/130931860,2026-04-02T09:50:45+0300
131765573,Бухгалтер-калькулятор,Астана,Clv Market,8983057,От 3 до 6 лет,Полная занятость,Полный день,400000,,KZT,"Учет остатков, 1С: Предприятие 8, Акты сверок, Учет ТМЦ, Списание ТМЦ, Складской Учет, Проведение инвентаризаций, IIKO, контроль цен и закупок, Анализ себестоимости, Ведение отчетности, отчет о продажах, Анализ себестоимости и формирование калькуляционных карт, Анализ товарных остатков и списаний, Внимательность к деталям, Ответственность и системность","Опыт работы от 3 лет бухгалтером-калькулятором или экономистом по учёту ТМЦ. Знание программ 1С:Предприятие, IIKO.","Полный документооборот производственного учёта (приём кассовых смен, накладные, расходы и т.д.). Внесение приходных накладных, перемещений, списаний, стаф-питания в...",https://hh.ru/vacancy/131765573,2026-04-02T08:46:48+0300
131720373,DevOps / System Administrator,Астана,Национальные информационные технологии,127409,От 1 года до 3 лет,Полная занятость,Полный день,750000,950000,KZT,"Linux, Администрирование, Ubuntu, Kubernetes, CI/CD, Docker","Опыт работы DevOps / системным администратором. Уверенное администрирование Linux (Ubuntu / Almalinux ), Windows server. Инсталляция и настройка Kubernetes в промышленной среде.","Настройка CI/CD процессов и их автоматизация. Работа с ArgoCD, FluxCD. Подготовка инфраструктуры к прохождению проверки по информационной безопасности.",https://hh.ru/vacancy/131720373,2026-04-01T06:29:58+0300
131709470,"Администратор филиала INDIGO School of Arts & Design, Туркестан,14 А",Астана,ДХС InDiGo,4104117,От 1 года до 3 лет,Полная занятость,Полный день,400000,600000,KZT,"Деловая переписка, Административная поддержка руководителя, Организаторские навыки, Администрирование, Грамотная речь, Стрессоустойчивость","Имеет опыт работы от 1 года (образование, клиентский сервис, администрирование - преимущество). Умеет работать с людьми и документами одновременно.","Формирует первое впечатление о школе. Удерживает порядок и ритм работы. Координирует учеников, родителей и преподавателей. Обеспечивает бесперебойную ежедневную работу филиала.",https://hh.ru/vacancy/131709470,2026-03-31T15:27:21+0300
